,work_id,title_cc,author_cc,year,word_count,not_before,not_after,is_earlymodern,title_lem,author_dates,author_lem,author_viaf,author_viaf_id,edition,editor,publisher,pub_place,pub_date,series_title,series_id,source,prelemmatized,notes,author_wd
4407,21342,Chronicon S. Huberti Andaginensis,Auctor incertus ,,115966,,,False,Chronicon S. Huberti Andaginensis,,Auctor incertus,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1854,"Patrologia Latina, vol. 154",AucInc.ChSHuAn,Patrologia Latina,True,,
4408,21343,Chronicon universale,Ekkehardus Uraugiensisc.1085-c.1125 ,c.1085-c.1125,465491,1085.0,1125.0,False,Chronicon universale,c.1085-c.1125,Ekkehardus Uraugiensis,288066149,288066149,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1854,"Patrologia Latina, vol. 154",EkkUra.ChrUni,Patrologia Latina,True,,
4409,21344,Collectio canonica,Anselmus Lucensis1073-1085 ,1073-1085,40188,1073.0,1085.0,False,,,,,,,,,,,,,,,,
4410,21345,Commentaria in Amos,Hieronymus Stridonensis340-420 ,340-420,156711,340.0,420.0,False,Commentaria in Amos,340-420,Hieronymus Stridonensis,95147024,95147024,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1845,"Patrologia Latina, vol. 25",HieStr.CoInAm2,Patrologia Latina,True,,Q44248
4411,21346,Commentaria in Danielem,Hieronymus Stridonensis340-420 ,340-420,128953,340.0,420.0,False,Commentaria in Danielem,340-420,Hieronymus Stridonensis,95147024,95147024,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1845,"Patrologia Latina, vol. 25",HieStr.CoInDa,Patrologia Latina,True,,Q44248
4412,21347,Commentaria in Ezechielem,Hieronymus Stridonensis340-420 ,340-420,742473,340.0,420.0,False,Commentaria in Ezechielem,340-420,Hieronymus Stridonensis,95147024,95147024,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1845,"Patrologia Latina, vol. 25",HieStr.CoInEz,Patrologia Latina,True,,Q44248
4413,21348,Commentaria in Jonam,Hieronymus Stridonensis340-420 ,340-420,44652,340.0,420.0,False,Commentaria in Jonam,340-420,Hieronymus Stridonensis,95147024,95147024,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1845,"Patrologia Latina, vol. 25",HieStr.CoInJo3,Patrologia Latina,True,,Q44248
4414,21349,Commentaria in Michaeam,Hieronymus Stridonensis340-420 ,340-420,124043,340.0,420.0,False,Commentaria in Michaeam,340-420,Hieronymus Stridonensis,95147024,95147024,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1845,"Patrologia Latina, vol. 25",HieStr.CoInMi,Patrologia Latina,True,,Q44248
4415,21350,Commentaria in Osee,Hieronymus Stridonensis340-420 ,340-420,195007,340.0,420.0,False,Commentaria in Osee,340-420,Hieronymus Stridonensis,95147024,95147024,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1845,"Patrologia Latina, vol. 25",HieStr.CoInOs2,Patrologia Latina,True,,Q44248
4416,21351,Commentarii in Psalmos,Arnobius juniorfl.460 ,fl.460,314203,460.0,460.0,False,Commentarii in Psalmos,fl.460,Arnobius junior,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1847,"Patrologia Latina, vol. 53",ArnJun.CoInPs,Patrologia Latina,True,,
4417,21352,Commentarii in librum I Regum,Gregorius I540-604 ,540-604,745589,540.0,604.0,False,Commentarii in librum I Regum,540-604,Gregorius I,100184667,100184667,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1849,"Patrologia Latina, vol. 79",GreI.CoInLiI,Patrologia Latina,True,,
4418,21353,Commonitorium de recipiendis Manichaeis,"Auctor incertus (Augustinus Hipponensis?)
 ","
",1826,,,False,Commonitorium de recipiendis Manichaeis,,Auctor incertus (Augustinus Hipponensis?),,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1841,"Patrologia Latina, vol. 42",AuInAuH.CoDeReM,Patrologia Latina,True,,
4419,21354,Concordia discordantium canonum,Gratianus-c.1160 ,-c.1160,1701429,1160.0,1160.0,False,Concordia discordantium canonum,-c.1160,Gratianus,33242385,33242385,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 187",Gratia.CoDiCa,Patrologia Latina,True,,
4420,21355,Continuatio Cosmae,Monachus Savazensis ,,25497,,,False,Continuatio Cosmae,,Monachus Savazensis,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1854,"Patrologia Latina, vol. 166",MonSav.ConCos2,Patrologia Latina,True,['XML corrections by Jan Ctibor in 2023: isolated heads moved to corresponding divs'],
4421,21356,Contra Adimantum,Augustinus Hipponensis354-430 ,354-430,69575,354.0,430.0,False,Contra Adimantum,354-430,Augustinus Hipponensis,66806872,66806872,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1841,"Patrologia Latina, vol. 42",AugHip.ConAdi,Patrologia Latina,True,,
4422,21357,Contra Eutychetem,Vigilius Tapsensis-c.490 ,-c.490,77325,490.0,490.0,False,Contra Eutychetem,-c.490,Vigilius Tapsensis,155570460,155570460,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1848,"Patrologia Latina, vol. 62",VigTap.ConEut,Patrologia Latina,True,,
4423,21358,De Elia et jejunio,Ambrosius Mediolanensis340-397 ,340-397,39122,340.0,397.0,False,De Elia et jejunio,340-397,Ambrosius Mediolanensis,100227669,100227669,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1845,"Patrologia Latina, vol. 14",AmbMed.DeElEtJ,Patrologia Latina,True,,
4424,21359,De Joseph Patriarcha,Ambrosius Mediolanensis340-397 ,340-397,43303,340.0,397.0,False,De Joseph Patriarcha,340-397,Ambrosius Mediolanensis,100227669,100227669,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1845,"Patrologia Latina, vol. 14",AmbMed.DeJoPa,Patrologia Latina,True,,
4425,21360,De Nabuthe Jezraelita,Ambrosius Mediolanensis340-397 ,340-397,35596,340.0,397.0,False,De Nabuthe Jezraelita,340-397,Ambrosius Mediolanensis,100227669,100227669,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1845,"Patrologia Latina, vol. 14",AmbMed.DeNaJe,Patrologia Latina,True,,
4426,21361,De Noe et Arca,Ambrosius Mediolanensis340-397 ,340-397,77204,340.0,397.0,False,De Noe et Arca,340-397,Ambrosius Mediolanensis,100227669,100227669,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1845,"Patrologia Latina, vol. 14",AmbMed.DeNoEtA,Patrologia Latina,True,,
4427,21362,De X nominibus Dei,Hieronymus Stridonensis; Auctores incerti340-420 ,340-420,2367,340.0,420.0,False,De X nominibus Dei,340-420,Hieronymus Stridonensis; Auctores incerti,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1845,"Patrologia Latina, vol. 23",HiStAuI.DeXNoDe,Patrologia Latina,True,,
4428,21363,De benedictionibus patriarcharum,Rufinus Aquileiensis345-411 ,345-411,34429,345.0,411.0,False,De benedictionibus patriarcharum,345-411,Rufinus Aquileiensis,77679446,77679446,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1849,"Patrologia Latina, vol. 21",RufAqu.DeBePa3,Patrologia Latina,True,,
4429,21364,De civitate Dei,Augustinus Hipponensis354-430 ,354-430,1069856,354.0,430.0,False,De civitate Dei,354-430,Augustinus Hipponensis,66806872,66806872,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1841,"Patrologia Latina, vol. 41",AugHip.DeCiDe,Patrologia Latina,True,,
4430,21365,De concordia regularum,Benedictus Anianensisc.747–821 ,c.747–821,339857,747.0,821.0,False,De concordia regularum,c.747–821,Benedictus Anianensis,100221506,100221506,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1851,"Patrologia Latina, vol. 150",BenAni.DeCoRe,Patrologia Latina,True,,
4431,21366,De consideratione,Bernardus Claraevallensis,1090-1153,107813,1090.0,1153.0,False,De consideratione,1090-1153,Bernardus Claraevallensis,59875293,59875293,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1854,"Patrologia Latina, vol. 182",BerCla.DeCon3,Patrologia Latina,True,,
4432,21367,De contemptu canonum,Ratherius Veronensis,887-974,30705,887.0,974.0,False,De contemptu canonum,887-974,Ratherius Veronensis,100197987,100197987,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 136",RatVer.DeCoCa,Patrologia Latina,True,,
4433,21368,De duodecim portis Jerusalem,"Auctor incertus
 ","
",5024,,,False,De duodecim portis Jerusalem,,Auctor incertus,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1854,"Patrologia Latina, vol. 184",AucInc.DeDuPoJ,Patrologia Latina,True,,
4434,21369,De fide,Ambrosius Mediolanensis340-397 ,340-397,234165,340.0,397.0,False,De fide,340-397,Ambrosius Mediolanensis,100227669,100227669,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1845,"Patrologia Latina, vol. 16",AmbMed.DeFid,Patrologia Latina,True,['XML corrections by Jan Ctibor in 2023: isolated heads moved to corresponding divs'],
4435,21370,De fide contra Manichaeos,"Auctor incertus (Evodius Upsalensis?)
 ","
",15470,,,False,De fide contra Manichaeos,,Auctor incertus (Evodius Upsalensis?),,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1841,"Patrologia Latina, vol. 42",AuInEvU.DeFiCoM,Patrologia Latina,True,,
4436,21371,De gestis pontificum Anglorum,Willelmus Malmesburiensisc.1095–c.1143 ,c.1095–c.1143,180877,1095.0,1143.0,False,De gestis pontificum Anglorum,c.1095–c.1143,Willelmus Malmesburiensis,205295992,205295992,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 150",WilMal.DeGePoA,Patrologia Latina,True,,
4437,21372,De institutione virginis,Ambrosius Mediolanensis340-397 ,340-397,37718,340.0,397.0,False,De institutione virginis,340-397,Ambrosius Mediolanensis,100227669,100227669,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1845,"Patrologia Latina, vol. 16",AmbMed.DeInVi,Patrologia Latina,True,,
4438,21373,De nominibus Hebraicis,Hieronymus Stridonensis340-420 ,340-420,55809,340.0,420.0,False,De nominibus Hebraicis,340-420,Hieronymus Stridonensis,95147024,95147024,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1845,"Patrologia Latina, vol. 23",HieStr.DeNoHe,Patrologia Latina,True,,Q44248
4439,21374,De nominibus locorum,Beda672-735 ,672-735,7104,672.0,735.0,False,De nominibus locorum,672-735,Beda,61539765,61539765,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1850,"Patrologia Latina, vol. 92",Beda.DeNoLo,Patrologia Latina,True,,Q154938
4440,21375,De paradiso,Ambrosius Mediolanensis340-397 ,340-397,60697,340.0,397.0,False,De paradiso,340-397,Ambrosius Mediolanensis,100227669,100227669,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1845,"Patrologia Latina, vol. 14",AmbMed.DePar,Patrologia Latina,True,,
4441,21376,De philosophia mundi,Honorius Augustodunensis,-1158,71426,1158.0,1158.0,False,De philosophia mundi,-1158,Honorius Augustodunensis,100201145,100201145,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1854,"Patrologia Latina, vol. 172",HonAug.DePhMu,Patrologia Latina,True,,
4442,21377,De septenario et de metris,Aldhelmus Schireburnensis640-709 ,640-709,58079,640.0,709.0,False,De septenario et de metris,640-709,Aldhelmus Schireburnensis,9867251,9867251,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1850,"Patrologia Latina, vol. 89",AldSch.DeSeEtD,Patrologia Latina,True,['XML corrections by Jan Ctibor in 2023: isolated heads moved to corresponding divs'],
4443,21378,De solis affectibus,Honorius Augustodunensis,-1158,16881,1158.0,1158.0,False,De solis affectibus,-1158,Honorius Augustodunensis,100201145,100201145,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1854,"Patrologia Latina, vol. 172",HonAug.DeSoAf,Patrologia Latina,True,,
4444,21379,De verbis Domini in coena,Ogerius Lucedii,fl. 1150,91868,1150.0,1150.0,False,De verbis Domini in coena,fl. 1150,Ogerius Lucedii,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1854,"Patrologia Latina, vol. 184",OgeLuc.DeVeDoI,Patrologia Latina,True,,
4445,21380,De virginibus,Ambrosius Mediolanensis340-397 ,340-397,53843,340.0,397.0,False,De virginibus,340-397,Ambrosius Mediolanensis,100227669,100227669,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1845,"Patrologia Latina, vol. 16",AmbMed.DeVir,Patrologia Latina,True,,
4446,21381,Decreta et constitutiones,Constantinus Ic.272–337 ,c.272–337,122758,272.0,337.0,False,Decreta et constitutiones,c.272–337,Constantinus I,97746098,97746098,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1844,"Patrologia Latina, vol. 8",ConI.DeEtCo,Patrologia Latina,True,['XML corrections by Jan Ctibor in 2023: isolated heads moved to corresponding divs'],Q8413
4447,21382,Descriptio consulum,Idatius Aquae Flaviensis ,,15624,,,False,Descriptio consulum,,Idatius Aquae Flaviensis,268821150,268821150,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1846,"Patrologia Latina, vol. 51",IdAqFl.DesCon,Patrologia Latina,True,,
4448,21383,Dissertationes de historia Pelagiana,Auctores varii ,,591876,,,False,Dissertationes de historia Pelagiana,,Auctores varii,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1846,"Patrologia Latina, vol. 48",AucVar.DiDeHiP,Patrologia Latina,True,['XML corrections by Jan Ctibor in 2023: isolated heads moved to corresponding divs'],
4449,21384,Eclogae de officio missae,Symphosius Amalarius-c.850 ,-c.850,14857,850.0,850.0,False,Eclogae de officio missae,-c.850,Symphosius Amalarius,4911634,4911634,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1831,"Patrologia Latina, vol. 105",SymAma.EcDeOfM,Patrologia Latina,True,,
4450,21385,Enarrationes in Psalmos [2],Augustinus Hipponensis354-430 ,354-430,1331030,354.0,430.0,False,Enarrationes in Psalmos [2],354-430,Augustinus Hipponensis,66806872,66806872,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1841,"Patrologia Latina, vol. 37",AugHip.EnInPs2,Patrologia Latina,True,,
4451,21386,Enchiridion,Alcuinus,730-804,66025,730.0,804.0,False,Enchiridion,730-804,Alcuinus,96533523,96533523,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1851,"Patrologia Latina, vol. 100",Alcuin.Enchir,Patrologia Latina,True,,
4452,21387,Epigrammata,Auctores varii ,,17176,,,False,Epigrammata,,Auctores varii,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1851,"Patrologia Latina, vol. 87",AucVar.Epigra3,Patrologia Latina,True,['XML corrections by Jan Ctibor in 2023: isolated heads moved to corresponding divs'],
4453,21388,Epistola ad Ursum Beneventanum,Hildemarus,fl. 800,2002,800.0,800.0,False,Epistola ad Ursum Beneventanum,fl. 800,Hildemarus,187664630,187664630,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1851,"Patrologia Latina, vol. 150",Hildem.EpAdUrB,Patrologia Latina,True,,
4454,21389,Epistola de buccella data Judae et de veritate Dominici corporis,Guibertus S. Mariae de Novigentoc.1055–1124 ,c.1055–1124,11033,1055.0,1124.0,False,Epistola de buccella data Judae et de veritate Dominici corporis,c.1055–1124,Guibertus S. Mariae de Novigento,31966381,31966381,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1854,"Patrologia Latina, vol. 156",GuSMaDe.EpDeBuD,Patrologia Latina,True,,
4455,21390,Epistola et decreta,Zacharias ,,35156,,,False,Epistola et decreta,,Zacharias,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1850,"Patrologia Latina, vol. 89",Zachar.EpEtDe20,Patrologia Latina,True,,
4456,21391,Epistolae,Auctor incertus (Maximus Taurinensis,,53539,,,False,Epistolae,,Auctor incertus (Maximus Taurinensis?),,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1847,"Patrologia Latina, vol. 57",AuInMaT.Episto56,Patrologia Latina,True,['XML corrections by Jan Ctibor in 2023: isolated heads moved to corresponding divs'],
4457,21392,Epistolae,Bernardus Claraevallensis,1090-1153,497789,1090.0,1153.0,False,Epistolae,1090-1153,Bernardus Claraevallensis,59875293,59875293,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1854,"Patrologia Latina, vol. 182",BerCla.Episto308,Patrologia Latina,True,,
4458,21393,Epistolae,Constantinus Ic.272–337 ,c.272–337,68568,272.0,337.0,False,Epistolae,c.272–337,Constantinus I,97746098,97746098,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1844,"Patrologia Latina, vol. 8",ConI.Episto9,Patrologia Latina,True,['XML corrections by Jan Ctibor in 2023: isolated heads moved to corresponding divs'],Q8413
4459,21394,Epistolae,Damasus papa ,,13662,,,False,Epistolae,,Damasus papa,267405622,267405622,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1845,"Patrologia Latina, vol. 13",DamPap.Episto14,Patrologia Latina,True,,
4460,21395,Epistolae,Goffridus Vindocinensis,fl. 1114,143789,1114.0,1114.0,False,Epistolae,fl. 1114,Goffridus Vindocinensis,2823688,2823688,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1854,"Patrologia Latina, vol. 157",GofVin.Episto258,Patrologia Latina,True,,
4461,21396,Epistolae amoebeae,Auctor incertus (Liberius papa?); Auctor incertus (Athanasius Alexandrinus?) ,,10623,,,False,,,,,,,,,,,,,,,,
4462,21397,Epistolae et decreta,Nicolaus I ,,345153,,,False,Epistolae et decreta,,Nicolaus I,142608,142608,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1854,"Patrologia Latina, vol. 119",NicI.EpEtDe23,Patrologia Latina,True,,
4463,21398,Epistolae et decreta,Pelagius II ,,45936,,,False,Epistolae et decreta,,Pelagius II,19831430,19831430,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1849,"Patrologia Latina, vol. 72",PelIi.EpEtDe19,Patrologia Latina,True,,
4464,21399,Epistolae et privilegia,Eugenius III ,,428449,,,False,Epistolae et privilegia,,Eugenius III,142614511,142614511,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 180",EugIii.EpEtPr30,Patrologia Latina,True,['XML corrections by Jan Ctibor in 2023: isolated heads moved to corresponding divs'],
4465,21400,Epistolarum classis I,Ambrosius Mediolanensis340-397 ,340-397,309872,340.0,397.0,False,Epistolarum classis I,340-397,Ambrosius Mediolanensis,100227669,100227669,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1845,"Patrologia Latina, vol. 16",AmbMed.EpClI,Patrologia Latina,True,,
4466,21401,Excerpta ex variis tractatibus,Nestorius; Marius Mercator ,,30375,,,False,Excerpta ex variis tractatibus,,Nestorius; Marius Mercator,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1846,"Patrologia Latina, vol. 48",NeMaMe.ExExVaT,Patrologia Latina,True,['XML corrections by Jan Ctibor in 2023: isolated heads moved to corresponding divs'],
4467,21402,Exhortatio ad poenitentiam,"Auctor incertus (Cyprianus Carthaginensis?)
 ","
",54842,,,False,Exhortatio ad poenitentiam,,Auctor incertus (Cyprianus Carthaginensis?),,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1844,"Patrologia Latina, vol. 4",AuInCyC.ExAdPo,Patrologia Latina,True,,
4468,21403,Expositio in Pentateuchum,Bruno Astensis1047–1123 ,1047–1123,501686,1047.0,1123.0,False,Expositio in Pentateuchum,1047–1123,Bruno Astensis,17378860,17378860,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1854,"Patrologia Latina, vol. 164",BruAst.ExInPe,Patrologia Latina,True,,
4469,21404,Expositio in Psalterium,Cassiodorus Vivariensis,485-580,1695710,485.0,580.0,False,Expositio in Psalterium,485-580,Cassiodorus Vivariensis,95230707,95230707,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1847,"Patrologia Latina, vol. 70",CasViv.ExInPs,Patrologia Latina,True,,
4470,21405,Expositiones in Mysticam theologiam S. Dionysii,Joannes Scotus Erigena,810-877,18718,810.0,877.0,False,Expositiones in Mysticam theologiam S. Dionysii,810-877,Joannes Scotus Erigena,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 122",JoScEr.ExInMyT,Patrologia Latina,True,,
4471,21406,Fragmenta ex aliis operibus,Hilarius Pictaviensis315-367 ,315-367,2276,315.0,367.0,False,Fragmenta ex aliis operibus,315-367,Hilarius Pictaviensis,89595978,89595978,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1845,"Patrologia Latina, vol. 10",HilPic.FrExAlO,Patrologia Latina,True,,
4472,21407,Fragmentum vetusti kalendarii Hispani,Auctor incertus ,,3690,,,False,Fragmentum vetusti kalendarii Hispani,,Auctor incertus,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1854,"Patrologia Latina, vol. 85",AucInc.FrVeKaH,Patrologia Latina,True,,
